url,status_code
https://reasonsecurity.com,200
https://nj.com,200
https://edna.ru,200
https://vrt.be,200
https://control4.com,200
https://worldcat.org,200
https://medtronic.com,200
https://worldometers.info,200
https://techsmith.com,200
https://tailscale.com,200
https://flipsnack.com,200
https://knowbe4.com,200
https://cookieyes.com,200
https://bbcgoodfood.com,200
https://emojipedia.org,200
https://sprinthost.ru,200
https://next.co.uk,200
https://dmm.com,200
https://iea.org,200
https://theknot.com,200
https://ti.com,200
https://foreignpolicy.com,200
https://roche.com,200
https://boostmobile.com,200
https://macrumors.com,200
https://iu.edu,200
https://telstra.com.au,200
https://jivosite.com,200
https://docusign.com,200
https://apnic.net,200
https://liveinternet.ru,200
https://monday.com,200
https://aif.ru,200
https://clicktripz.com,200
https://biglobe.ne.jp,200
https://popsci.com,200
https://dyn.com,200
https://rediff.com,200
https://envato.com,200
https://fireeye.com,200
https://tue.nl,200
https://kennasecurity.com,200
https://retargetly.com,200
https://replit.com,200
https://kb4compliance.com,200
https://startribune.com,200
https://harpersbazaar.com,200
https://shopee.co.th,200
https://smallpdf.com,200
https://mainichi.jp,200
https://mojohost.com,200
https://ebay.com.au,200
https://gotoassist.com,200
https://chosun.com,200
https://samsungads.com,200
https://cpanel.com,200
https://aviasales.com,200
https://web.app,200
https://hover.com,200
https://index.hu,200
https://everydayhealth.com,200
https://iq.com,200
https://self.com,200
https://anu.edu.au,200
https://metlife.com,200
https://zalo.me,200
https://tinypic.com,200
https://transip.nl,200
https://bluecore.com,200
https://trellix.com,200
https://value-domain.com,200
https://techrepublic.com,200
https://ada.support,200
https://wired.co.uk,200
https://20minutes.fr,200
https://segmento.ru,200
https://penguinrandomhouse.com,200
https://c6gj-static.net,200
https://realme.com,200
https://buzzfeednews.com,200
https://adfox.ru,200
https://riskified.com,200
https://arcpublishing.com,200
https://byu.edu,200
https://premierleague.com,200
https://terabox.com,200
https://lululemon.com,200
https://aaa.com,200
https://gazeta.pl,200
https://wanadoo.fr,200
https://prtimes.jp,200
https://csmonitor.com,200
https://ahagamecenter.com,200
https://box.net,200
https://openweathermap.org,200
https://theathletic.com,200
https://mywot.com,200
https://ally.com,200
https://survicate.com,200
https://pantip.com,200
https://brevo.com,200
https://sina.cn,200
https://cylance.com,200
https://popsugar.com,200
https://bradesco.com.br,200
https://pagesix.com,200
https://doxygen.org,200
https://pingdom.net,200
https://lastampa.it,200
https://tnaflix.com,200
https://gq.com,200
